Date,precipIntensityMax,windSpeed,apparentTemperatureMax,sunriseTime,temperatureMin,apparentTemperatureMin,time,pressure,windBearing,sunsetTime,dewPoint,humidity,visibility,cloudCover,temperatureMaxTime,precipProbability,temperatureMinTime,moonPhase,apparentTemperatureMaxTime,icon,temperatureMax,precipIntensity,apparentTemperatureMinTime,summary,0.precipProbability.hourly,1.precipProbability.hourly,2.precipProbability.hourly,3.precipProbability.hourly,4.precipProbability.hourly,5.precipProbability.hourly,6.precipProbability.hourly,7.precipProbability.hourly,8.precipProbability.hourly,9.precipProbability.hourly,10.precipProbability.hourly,11.precipProbability.hourly,12.precipProbability.hourly,13.precipProbability.hourly,14.precipProbability.hourly,15.precipProbability.hourly,16.precipProbability.hourly,17.precipProbability.hourly,18.precipProbability.hourly,19.precipProbability.hourly,20.precipProbability.hourly,21.precipProbability.hourly,22.precipProbability.hourly,23.precipProbability.hourly,0.windSpeed.hourly,1.windSpeed.hourly,2.windSpeed.hourly,3.windSpeed.hourly,4.windSpeed.hourly,5.windSpeed.hourly,6.windSpeed.hourly,7.windSpeed.hourly,8.windSpeed.hourly,9.windSpeed.hourly,10.windSpeed.hourly,11.windSpeed.hourly,12.windSpeed.hourly,13.windSpeed.hourly,14.windSpeed.hourly,15.windSpeed.hourly,16.windSpeed.hourly,17.windSpeed.hourly,18.windSpeed.hourly,19.windSpeed.hourly,20.windSpeed.hourly,21.windSpeed.hourly,22.windSpeed.hourly,23.windSpeed.hourly,0.time.hourly,1.time.hourly,2.time.hourly,3.time.hourly,4.time.hourly,5.time.hourly,6.time.hourly,7.time.hourly,8.time.hourly,9.time.hourly,10.time.hourly,11.time.hourly,12.time.hourly,13.time.hourly,14.time.hourly,15.time.hourly,16.time.hourly,17.time.hourly,18.time.hourly,19.time.hourly,20.time.hourly,21.time.hourly,22.time.hourly,23.time.hourly,0.pressure.hourly,1.pressure.hourly,2.pressure.hourly,3.pressure.hourly,4.pressure.hourly,5.pressure.hourly,6.pressure.hourly,7.pressure.hourly,8.pressure.hourly,9.pressure.hourly,10.pressure.hourly,11.pressure.hourly,12.pressure.hourly,13.pressure.hourly,14.pressure.hourly,15.pressure.hourly,16.pressure.hourly,17.pressure.hourly,18.pressure.hourly,19.pressure.hourly,20.pressure.hourly,21.pressure.hourly,22.pressure.hourly,23.pressure.hourly,0.dewPoint.hourly,1.dewPoint.hourly,2.dewPoint.hourly,3.dewPoint.hourly,4.dewPoint.hourly,5.dewPoint.hourly,6.dewPoint.hourly,7.dewPoint.hourly,8.dewPoint.hourly,9.dewPoint.hourly,10.dewPoint.hourly,11.dewPoint.hourly,12.dewPoint.hourly,13.dewPoint.hourly,14.dewPoint.hourly,15.dewPoint.hourly,16.dewPoint.hourly,17.dewPoint.hourly,18.dewPoint.hourly,19.dewPoint.hourly,20.dewPoint.hourly,21.dewPoint.hourly,22.dewPoint.hourly,23.dewPoint.hourly,0.windBearing.hourly,1.windBearing.hourly,2.windBearing.hourly,3.windBearing.hourly,4.windBearing.hourly,5.windBearing.hourly,6.windBearing.hourly,7.windBearing.hourly,8.windBearing.hourly,9.windBearing.hourly,10.windBearing.hourly,11.windBearing.hourly,12.windBearing.hourly,13.windBearing.hourly,14.windBearing.hourly,15.windBearing.hourly,16.windBearing.hourly,17.windBearing.hourly,18.windBearing.hourly,19.windBearing.hourly,20.windBearing.hourly,21.windBearing.hourly,22.windBearing.hourly,23.windBearing.hourly,0.icon.hourly,1.icon.hourly,2.icon.hourly,3.icon.hourly,4.icon.hourly,5.icon.hourly,6.icon.hourly,7.icon.hourly,8.icon.hourly,9.icon.hourly,10.icon.hourly,11.icon.hourly,12.icon.hourly,13.icon.hourly,14.icon.hourly,15.icon.hourly,16.icon.hourly,17.icon.hourly,18.icon.hourly,19.icon.hourly,20.icon.hourly,21.icon.hourly,22.icon.hourly,23.icon.hourly,0.temperature.hourly,1.temperature.hourly,2.temperature.hourly,3.temperature.hourly,4.temperature.hourly,5.temperature.hourly,6.temperature.hourly,7.temperature.hourly,8.temperature.hourly,9.temperature.hourly,10.temperature.hourly,11.temperature.hourly,12.temperature.hourly,13.temperature.hourly,14.temperature.hourly,15.temperature.hourly,16.temperature.hourly,17.temperature.hourly,18.temperature.hourly,19.temperature.hourly,20.temperature.hourly,21.temperature.hourly,22.temperature.hourly,23.temperature.hourly,0.precipIntensity.hourly,1.precipIntensity.hourly,2.precipIntensity.hourly,3.precipIntensity.hourly,4.precipIntensity.hourly,5.precipIntensity.hourly,6.precipIntensity.hourly,7.precipIntensity.hourly,8.precipIntensity.hourly,9.precipIntensity.hourly,10.precipIntensity.hourly,11.precipIntensity.hourly,12.precipIntensity.hourly,13.precipIntensity.hourly,14.precipIntensity.hourly,15.precipIntensity.hourly,16.precipIntensity.hourly,17.precipIntensity.hourly,18.precipIntensity.hourly,19.precipIntensity.hourly,20.precipIntensity.hourly,21.precipIntensity.hourly,22.precipIntensity.hourly,23.precipIntensity.hourly,0.apparentTemperature.hourly,1.apparentTemperature.hourly,2.apparentTemperature.hourly,3.apparentTemperature.hourly,4.apparentTemperature.hourly,5.apparentTemperature.hourly,6.apparentTemperature.hourly,7.apparentTemperature.hourly,8.apparentTemperature.hourly,9.apparentTemperature.hourly,10.apparentTemperature.hourly,11.apparentTemperature.hourly,12.apparentTemperature.hourly,13.apparentTemperature.hourly,14.apparentTemperature.hourly,15.apparentTemperature.hourly,16.apparentTemperature.hourly,17.apparentTemperature.hourly,18.apparentTemperature.hourly,19.apparentTemperature.hourly,20.apparentTemperature.hourly,21.apparentTemperature.hourly,22.apparentTemperature.hourly,23.apparentTemperature.hourly,0.visibility.hourly,1.visibility.hourly,2.visibility.hourly,3.visibility.hourly,4.visibility.hourly,5.visibility.hourly,6.visibility.hourly,7.visibility.hourly,8.visibility.hourly,9.visibility.hourly,10.visibility.hourly,11.visibility.hourly,12.visibility.hourly,13.visibility.hourly,14.visibility.hourly,15.visibility.hourly,16.visibility.hourly,17.visibility.hourly,18.visibility.hourly,19.visibility.hourly,20.visibility.hourly,21.visibility.hourly,22.visibility.hourly,23.visibility.hourly,0.cloudCover.hourly,1.cloudCover.hourly,2.cloudCover.hourly,3.cloudCover.hourly,4.cloudCover.hourly,5.cloudCover.hourly,6.cloudCover.hourly,7.cloudCover.hourly,8.cloudCover.hourly,9.cloudCover.hourly,10.cloudCover.hourly,11.cloudCover.hourly,12.cloudCover.hourly,13.cloudCover.hourly,14.cloudCover.hourly,15.cloudCover.hourly,16.cloudCover.hourly,17.cloudCover.hourly,18.cloudCover.hourly,19.cloudCover.hourly,20.cloudCover.hourly,21.cloudCover.hourly,22.cloudCover.hourly,23.cloudCover.hourly,0.humidity.hourly,1.humidity.hourly,2.humidity.hourly,3.humidity.hourly,4.humidity.hourly,5.humidity.hourly,6.humidity.hourly,7.humidity.hourly,8.humidity.hourly,9.humidity.hourly,10.humidity.hourly,11.humidity.hourly,12.humidity.hourly,13.humidity.hourly,14.humidity.hourly,15.humidity.hourly,16.humidity.hourly,17.humidity.hourly,18.humidity.hourly,19.humidity.hourly,20.humidity.hourly,21.humidity.hourly,22.humidity.hourly,23.humidity.hourly,0.summary.hourly,1.summary.hourly,2.summary.hourly,3.summary.hourly,4.summary.hourly,5.summary.hourly,6.summary.hourly,7.summary.hourly,8.summary.hourly,9.summary.hourly,10.summary.hourly,11.summary.hourly,12.summary.hourly,13.summary.hourly,14.summary.hourly,15.summary.hourly,16.summary.hourly,17.summary.hourly,18.summary.hourly,19.summary.hourly,20.summary.hourly,21.summary.hourly,22.summary.hourly,23.summary.hourly,precipType,precipAccumulation,precipIntensityMaxTime,0.precipType.hourly,1.precipType.hourly,2.precipType.hourly,3.precipType.hourly,4.precipType.hourly,5.precipType.hourly,6.precipType.hourly,7.precipType.hourly,8.precipType.hourly,9.precipType.hourly,10.precipType.hourly,11.precipType.hourly,12.precipType.hourly,13.precipType.hourly,14.precipType.hourly,15.precipType.hourly,16.precipType.hourly,17.precipType.hourly,18.precipType.hourly,19.precipType.hourly,20.precipType.hourly,21.precipType.hourly,22.precipType.hourly,23.precipType.hourly,0.precipAccumulation.hourly,1.precipAccumulation.hourly,2.precipAccumulation.hourly,3.precipAccumulation.hourly,4.precipAccumulation.hourly,5.precipAccumulation.hourly,6.precipAccumulation.hourly,7.precipAccumulation.hourly,8.precipAccumulation.hourly,9.precipAccumulation.hourly,10.precipAccumulation.hourly,11.precipAccumulation.hourly,12.precipAccumulation.hourly,13.precipAccumulation.hourly,14.precipAccumulation.hourly,15.precipAccumulation.hourly,16.precipAccumulation.hourly,17.precipAccumulation.hourly,18.precipAccumulation.hourly,19.precipAccumulation.hourly,20.precipAccumulation.hourly,21.precipAccumulation.hourly,22.precipAccumulation.hourly,23.precipAccumulation.hourly
2016-01-01,0.0,14.26,21.61,1451654361.0,20.12,5.34,1451628000.0,1021.99,246.0,1451687438.0,18.58,0.72,9.67,0.4,1451700000.0,0.0,1451642400.0,0.74,1451700000.0,partly-cloudy-night,31.14,0.0,1451642400.0,"Partly cloudy starting in the afternoon, continuing until evening.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08,13.68,16.02,17.38,17.46,17.46,16.74,14.36,14.25,13.59,14.32,16.42,17.61,17.31,16.9,14.15,16.56,15.21,15.82,13.88,12.19,10.62,9.8,10.88,1451628000.0,1451631600.0,1451635200.0,1451638800.0,1451642400.0,1451646000.0,1451649600.0,1451653200.0,1451656800.0,1451660400.0,1451664000.0,1451667600.0,1451671200.0,1451674800.0,1451678400.0,1451682000.0,1451685600.0,1451689200.0,1451692800.0,1451696400.0,1451700000.0,1451703600.0,1451707200.0,1451710800.0,1024.15,1023.65,1023.33,1023.25,1022.91,1022.86,1023.05,1022.98,1022.66,1023.4,1023.55,1023.3,1022.57,1021.57,1021.11,1020.95,1020.84,1020.9,1020.49,1020.6,1020.13,1019.83,1019.96,1019.86,17.23,16.35,14.49,13.51,12.53,13.17,14.82,15.17,16.19,17.34,17.95,18.43,18.85,19.27,20.25,20.96,21.09,21.92,22.89,22.98,22.93,22.95,22.72,21.84,233.0,250.0,247.0,258.0,262.0,264.0,261.0,263.0,256.0,267.0,264.0,258.0,250.0,252.0,236.0,228.0,224.0,221.0,215.0,232.0,228.0,227.0,239.0,251.0,partly-cloudy-night,clear-night,clear-night,clear-night,partly-cloudy-night,clear-night,cloudy,clear-night,clear-day,cloudy,clear-day,clear-day,cloudy,clear-day,clear-day,partly-cloudy-day,partly-cloudy-day,partly-cloudy-night,cloudy,clear-night,partly-cloudy-night,clear-night,clear-night,clear-night,25.72,24.45,23.19,22.07,20.12,20.24,21.12,22.4,23.75,24.63,25.61,26.23,26.75,26.98,27.74,28.61,28.75,28.89,30.01,30.75,31.14,30.98,30.84,30.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.37,12.49,9.89,7.9,5.34,5.5,6.92,9.57,11.35,12.76,13.69,13.64,13.89,14.3,15.41,17.59,16.85,17.53,18.74,20.42,21.61,22.15,22.4,21.1,9.54,9.54,9.54,9.39,9.41,8.75,7.66,9.76,10.0,10.0,8.39,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.31,0.21,0.24,0.24,0.31,0.0,1.0,,,1.0,,,1.0,,,0.6,0.31,0.31,1.0,,0.31,0.0,0.0,0.0,0.7,0.71,0.69,0.69,0.72,0.74,0.76,0.73,0.72,0.73,0.72,0.72,0.72,0.72,0.73,0.73,0.73,0.75,0.74,0.72,0.71,0.72,0.71,0.71,Partly Cloudy,Clear,Clear,Clear,Partly Cloudy,Clear,Overcast,Clear,Clear,Overcast,Clear,Clear,Overcast,Clear,Clear,Mostly Cloudy,Partly Cloudy,Partly Cloudy,Overcast,Clear,Partly Cloudy,Clear,Clear,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-02,0.0,11.85,23.45,1451740766.0,22.82,13.53,1451714400.0,1017.92,246.0,1451773888.0,20.76,0.71,10.0,0.09,1451772000.0,0.0,1451743200.0,0.77,1451772000.0,partly-cloudy-night,33.24,0.0,1451743200.0,Partly cloudy in the morning.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,9.79,9.89,8.52,8.84,9.18,9.41,9.13,8.19,9.17,10.21,10.31,11.09,11.31,14.93,15.52,14.25,13.56,16.77,16.91,19.29,19.44,18.33,13.91,1451714400.0,1451718000.0,1451721600.0,1451725200.0,1451728800.0,1451732400.0,1451736000.0,1451739600.0,1451743200.0,1451746800.0,1451750400.0,1451754000.0,1451757600.0,1451761200.0,1451764800.0,1451768400.0,1451772000.0,1451775600.0,1451779200.0,1451782800.0,1451786400.0,1451790000.0,1451793600.0,1451797200.0,1019.84,1019.52,1020.14,1020.02,1019.75,1019.92,1020.14,1020.5,1020.63,1020.44,1020.54,1019.9,1018.83,1017.8,1016.85,1016.21,1015.86,1015.51,1014.97,1014.26,1014.13,1014.63,1014.9,1014.67,20.73,19.78,18.85,19.14,18.78,18.37,18.36,17.73,17.91,18.29,19.1,19.53,20.26,20.72,21.35,22.62,23.32,23.72,24.67,24.53,24.53,23.29,21.75,20.98,263.0,259.0,273.0,279.0,280.0,273.0,259.0,259.0,251.0,227.0,246.0,241.0,238.0,233.0,226.0,218.0,224.0,226.0,233.0,234.0,239.0,246.0,262.0,267.0,clear-night,clear-night,clear-night,partly-cloudy-night,clear-night,partly-cloudy-night,partly-cloudy-night,partly-cloudy-night,clear-day,clear-day,clear-day,clear-day,clear-day,clear-day,clear-day,clear-day,clear-day,clear-night,clear-night,clear-night,clear-night,clear-night,clear-night,clear-night,29.45,28.45,27.59,26.86,26.14,25.86,25.45,23.7,22.82,24.07,26.21,28.58,30.17,31.23,32.58,33.23,33.24,32.36,31.98,32.21,31.98,31.95,30.69,29.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2,19.45,18.32,18.24,17.15,16.6,15.96,13.97,13.53,14.4,16.43,19.32,20.91,22.12,22.35,22.98,23.45,22.59,20.95,21.2,20.17,20.08,18.77,18.76,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.21,0.52,,0.31,0.31,0.31,0.24,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.7,0.69,0.72,0.73,0.73,0.74,0.78,0.81,0.78,0.74,0.68,0.66,0.65,0.63,0.65,0.67,0.7,0.74,0.73,0.74,0.7,0.69,0.7,Clear,Clear,Clear,Partly Cloudy,Clear,Partly Cloudy,Partly Cloudy,Partly Cloudy,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-03,0.0,12.12,21.05,1451827169.0,24.96,13.84,1451800800.0,1020.62,311.0,1451860340.0,19.41,0.69,10.0,0.45,1451840400.0,0.0,1451822400.0,0.8,1451840400.0,partly-cloudy-night,31.56,0.0,1451815200.0,Partly cloudy overnight.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,11.59,11.18,10.07,12.93,10.76,10.91,11.32,10.87,11.16,12.93,14.94,15.59,16.06,13.16,15.0,13.0,12.21,13.99,15.46,14.27,10.44,10.75,11.4,1451800800.0,1451804400.0,1451808000.0,1451811600.0,1451815200.0,1451818800.0,1451822400.0,1451826000.0,1451829600.0,1451833200.0,1451836800.0,1451840400.0,1451844000.0,1451847600.0,1451851200.0,1451854800.0,1451858400.0,1451862000.0,1451865600.0,1451869200.0,1451872800.0,1451876400.0,1451880000.0,1451883600.0,1014.81,1014.62,1015.28,1015.66,1016.19,1016.63,1017.45,1018.21,1018.97,1019.87,1020.64,1021.08,1021.38,1021.74,1022.06,1022.39,1023.21,1023.76,1024.48,1024.88,1025.35,1025.28,1025.5,1025.53,19.56,19.37,18.75,18.23,17.78,17.68,17.81,18.73,19.96,21.41,23.66,23.44,22.35,20.82,19.54,18.91,19.14,19.57,19.81,18.89,16.94,17.18,17.7,18.62,275.0,277.0,283.0,289.0,306.0,302.0,297.0,314.0,310.0,318.0,339.0,325.0,323.0,324.0,314.0,320.0,319.0,323.0,316.0,319.0,323.0,316.0,298.0,304.0,clear-night,clear-night,clear-night,clear-night,clear-night,clear-night,partly-cloudy-night,clear-night,clear-day,cloudy,clear-day,clear-day,cloudy,clear-day,clear-day,cloudy,clear-day,clear-night,cloudy,clear-night,clear-night,cloudy,clear-night,clear-night,28.07,27.07,26.45,25.96,25.24,25.47,24.96,25.97,27.7,29.33,31.07,31.56,31.09,30.61,29.98,29.87,29.74,29.49,29.49,28.61,28.12,28.35,28.35,28.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.82,16.78,16.21,16.2,13.84,15.21,14.49,15.54,17.94,19.83,21.21,21.05,20.2,19.43,19.73,18.87,19.49,19.53,18.77,17.08,16.91,18.97,18.8,18.48,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,,,1.0,,,1.0,,,1.0,,,1.0,,,1.0,,,0.7,0.72,0.72,0.72,0.73,0.72,0.74,0.74,0.72,0.72,0.74,0.72,0.7,0.67,0.65,0.63,0.64,0.66,0.67,0.66,0.62,0.62,0.64,0.66,Clear,Clear,Clear,Clear,Clear,Clear,Partly Cloudy,Clear,Clear,Overcast,Clear,Clear,Overcast,Clear,Clear,Overcast,Clear,Clear,Overcast,Clear,Clear,Overcast,Clear,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,0.0026,9.46,20.33,1451913569.0,25.68,14.69,1451887200.0,1030.71,359.0,1451946793.0,18.37,0.65,9.95,0.55,1451934000.0,0.07,1451901600.0,0.83,1451934000.0,partly-cloudy-night,30.77,0.0001,1451901600.0,Partly cloudy in the morning.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.19,12.24,10.68,11.97,12.29,14.16,13.8,13.66,15.18,16.63,19.94,20.15,15.75,14.19,14.68,11.17,12.86,9.2,9.48,10.33,8.31,6.02,5.85,6.82,1451887200.0,1451890800.0,1451894400.0,1451898000.0,1451901600.0,1451905200.0,1451908800.0,1451912400.0,1451916000.0,1451919600.0,1451923200.0,1451926800.0,1451930400.0,1451934000.0,1451937600.0,1451941200.0,1451944800.0,1451948400.0,1451952000.0,1451955600.0,1451959200.0,1451962800.0,1451966400.0,1451970000.0,1025.46,1025.46,1025.98,1026.48,1026.72,1027.17,1027.83,1028.82,1029.62,1030.55,1031.21,1031.55,1031.67,1031.49,1031.81,1032.19,1032.85,1033.73,1033.92,1034.24,1034.43,1034.53,1034.71,1034.76,18.56,18.2,17.57,17.21,17.8,18.66,19.03,19.27,19.57,20.15,21.42,19.34,19.74,20.55,19.22,18.19,18.56,18.05,18.04,17.33,16.65,16.62,16.14,15.1,308.0,307.0,306.0,302.0,305.0,315.0,323.0,329.0,335.0,333.0,10.0,31.0,33.0,32.0,32.0,39.0,32.0,17.0,19.0,42.0,33.0,47.0,68.0,103.0,cloudy,partly-cloudy-night,partly-cloudy-night,clear-night,partly-cloudy-night,partly-cloudy-night,partly-cloudy-night,partly-cloudy-night,partly-cloudy-day,partly-cloudy-day,clear-day,clear-day,snow,clear-day,clear-day,cloudy,clear-day,clear-night,cloudy,clear-night,clear-night,cloudy,clear-night,clear-night,28.21,27.44,26.57,26.19,25.68,26.88,27.71,27.82,27.82,28.68,30.14,30.71,30.74,30.77,30.65,30.42,29.77,29.9,29.63,28.91,28.78,28.9,28.39,26.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93,16.93,16.63,15.49,14.69,15.37,16.59,16.78,16.16,16.74,17.56,18.25,19.71,20.33,19.98,21.18,19.6,21.56,21.07,19.73,20.72,22.52,22.06,19.51,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.76,9.47,9.47,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,0.31,0.31,0.24,0.31,0.31,0.75,0.31,0.31,0.31,,,1.0,,,1.0,,,1.0,,,1.0,,0.0,0.67,0.68,0.68,0.68,0.72,0.71,0.69,0.7,0.71,0.7,0.7,0.62,0.63,0.65,0.62,0.6,0.63,0.61,0.61,0.61,0.6,0.6,0.6,0.61,Overcast,Partly Cloudy,Partly Cloudy,Clear,Partly Cloudy,Partly Cloudy,Mostly Cloudy,Partly Cloudy,Partly Cloudy,Partly Cloudy,Clear,Clear,Flurries,Clear,Clear,Overcast,Clear,Clear,Overcast,Clear,Clear,Overcast,Clear,Clear,snow,0.022,1451930400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-05,0.0,11.28,23.89,1451999967.0,20.84,9.1,1451973600.0,1032.37,183.0,1452033248.0,19.3,0.71,10.0,0.26,1452027600.0,0.0,1451991600.0,0.86,1452027600.0,partly-cloudy-day,33.74,0.0,1451995200.0,Partly cloudy until evening.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,8.12,9.59,9.17,11.59,10.89,11.93,11.08,10.66,12.72,14.95,14.22,14.22,14.3,13.61,14.78,13.96,12.49,10.09,10.94,11.72,10.92,9.34,9.43,1451973600.0,1451977200.0,1451980800.0,1451984400.0,1451988000.0,1451991600.0,1451995200.0,1451998800.0,1452002400.0,1452006000.0,1452009600.0,1452013200.0,1452016800.0,1452020400.0,1452024000.0,1452027600.0,1452031200.0,1452034800.0,1452038400.0,1452042000.0,1452045600.0,1452049200.0,1452052800.0,1452056400.0,1034.56,1034.18,1034.44,1034.65,1034.24,1034.48,1034.62,1035.23,1035.02,1034.98,1034.78,1034.23,1032.91,1032.0,1031.06,1030.42,1030.4,1029.58,1029.56,1029.61,1029.3,1029.04,1028.82,1028.7,15.74,14.74,14.49,14.81,15.63,16.01,16.29,16.78,17.57,18.59,20.17,21.65,21.5,20.98,21.48,21.85,21.96,21.98,22.57,22.18,22.16,21.93,21.34,20.73,136.0,157.0,167.0,166.0,170.0,180.0,172.0,181.0,179.0,181.0,187.0,194.0,193.0,198.0,200.0,200.0,200.0,186.0,180.0,182.0,177.0,185.0,187.0,184.0,clear-night,clear-night,clear-night,clear-night,clear-night,clear-night,clear-night,clear-night,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,partly-cloudy-day,clear-night,partly-cloudy-night,partly-cloudy-night,partly-cloudy-night,clear-night,clear-night,clear-night,25.3,23.63,22.75,22.35,21.64,20.84,21.09,20.95,21.46,23.62,26.37,29.74,31.25,33.12,33.63,33.74,33.47,32.86,31.84,30.96,30.72,30.11,29.36,28.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.99,14.57,12.52,12.28,9.97,9.37,9.1,9.39,10.27,11.88,14.4,18.99,20.92,23.28,24.18,23.89,23.85,23.65,23.48,21.97,21.3,20.91,20.83,19.99,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.17,0.24,0.08,0.0,0.0,0.0,0.0,0.24,0.31,0.31,0.31,0.31,0.31,0.31,0.31,0.61,0.31,,0.75,0.31,0.31,0.24,0.24,0.17,0.67,0.68,0.7,0.72,0.77,0.81,0.81,0.84,0.85,0.81,0.77,0.71,0.67,0.61,0.61,0.61,0.62,0.64,0.68,0.69,0.7,0.71,0.72,0.72,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Clear,Partly Cloudy,Partly Cloudy,Partly Cloudy,Partly Cloudy,Partly Cloudy,Partly Cloudy,Partly Cloudy,Mostly Cloudy,Partly Cloudy,Clear,Mostly Cloudy,Partly Cloudy,Partly Cloudy,Clear,Clear,Clear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
