Client.ID,Full_date,Weekday,Escherichia.coli,Drek_Prediction,GBM_2006_pred,GBM_2007_pred,GBM_2008_pred,GBM_2009_pred,GBM_2010_pred,GBM_2011_pred,GBM_2012_pred,GBM_2013_pred,GBM_2014_pred,RF_2006_pred,RF_2007_pred,RF_2008_pred,RF_2009_pred,RF_2010_pred,RF_2011_pred,RF_2012_pred,RF_2013_pred,RF_2014_pred,mean_GBM,max_GBM,min_GBM,mean_RF,max_RF,min_RF,expected,predictedEPA,predict_RF,predict_GBM,predict_Combo
Albion,2015-06-03,Wednesday,1.7320508075688774,15.8,22.223784011378793,14.463441469515663,17.977469617631613,23.79412120017185,28.463147277108522,25.771811946701032,28.284092791939557,30.311915872603315,25.077408017468926,0.08090525778483744,0.09537678586871855,0.07786127958075385,0.13708326836738022,0.09473976222906176,0.0930933471357912,0.11087981458521091,0.10303648412385558,0.09192439753104394,24.040799133835474,30.311915872603315,14.463441469515663,0.09832226635629483,0.13708326836738022,0.07786127958075385,False,False,False,False,False
Albion,2015-06-04,Thursday,15.49193338482967,9.8,23.293841418797008,20.24749931145139,24.08554130604848,24.98280894174282,26.830476200786862,22.499188488145606,23.163748828332743,22.76044208087881,21.44989612653084,0.0907147697019445,0.09178683212813198,0.07200530043123768,0.0903024176024471,0.08763097185152807,0.09137306339416011,0.1041786858614395,0.08057470666591765,0.09138360953227383,23.257049189190504,26.830476200786862,20.24749931145139,0.08888337301878671,0.1041786858614395,0.07200530043123768,False,False,False,False,False
Albion,2015-06-05,Friday,5.0,31.5,44.47272905819195,54.28212803256509,74.93178163639428,62.59876325570778,122.20900910309253,57.21611105315168,36.25688296496122,80.93397718271274,90.37723066778172,0.15908741186864161,0.19599980814818863,0.1772978150279622,0.180829869697078,0.18065309434742238,0.18704845127320538,0.16109042604913607,0.15673172828500373,0.20489757899691036,69.25317921717323,122.20900910309253,36.25688296496122,0.17818179818817204,0.20489757899691036,0.15673172828500373,False,False,False,False,False
Albion,2015-06-08,Monday,8.366600265340756,16.5,63.22181739158302,45.78853070747029,70.15159009226905,63.50634165279007,48.78970064198063,53.03762940577961,85.65472468847486,66.51308456826601,76.1737588942336,0.22533734237826714,0.21393923650136987,0.2489489933805819,0.18887740728234428,0.2216813693244069,0.1958063971816935,0.24037451332242546,0.21001411420714208,0.21628667159382856,63.64857533809412,85.65472468847486,45.78853070747029,0.2179184494635622,0.2489489933805819,0.18887740728234428,False,False,False,False,False
Albion,2015-06-09,Tuesday,2.449489742783178,21.4,110.08024536358822,121.25783754903925,109.81961224447235,135.52472182333472,205.6973011052943,119.40314784650651,103.4883660953935,99.74439980889431,175.85236670718638,0.2746446272967635,0.30413755473305853,0.28422770815039344,0.25825142111960997,0.32931329661600295,0.31301371147213525,0.29827130531501733,0.24535594860789942,0.3311445306552465,131.2075553937455,205.6973011052943,99.74439980889431,0.29315112266290305,0.3311445306552465,0.24535594860789942,False,False,False,False,False
Albion,2015-06-10,Wednesday,1.414213562373095,4.9,29.639174278562855,40.38767294322038,41.251098719036364,32.11481174884906,36.615290955113004,54.550211712313896,33.42058709228366,56.28169331790752,33.24616961171908,0.1497853193131417,0.20066735967490346,0.18583484871181846,0.18659329033781466,0.19165455638496134,0.18025926435314515,0.18763879114379647,0.17546241821746794,0.1583256386138177,39.72296781988953,56.28169331790752,29.639174278562855,0.17958016519454076,0.20066735967490346,0.1497853193131417,False,False,False,False,False
Albion,2015-06-11,Thursday,17.4928556845359,31.0,134.21535119168894,163.1062921673143,115.17279829784724,127.25776248733057,110.22812692319165,96.45285665403578,134.44257098364773,110.56208685689968,184.44634584429215,0.360799134009603,0.42654985569771914,0.34940832945920614,0.3481151817990702,0.3617736916294952,0.27904544826596894,0.3613033776802261,0.29228701586475275,0.3162639349995382,130.65379904513867,184.44634584429215,96.45285665403578,0.3439495521561755,0.42654985569771914,0.27904544826596894,False,False,False,False,False
Albion,2015-06-12,Friday,24.759846526180247,27.3,84.30779748902928,118.25970839245598,61.56770281021534,92.56678894564935,88.6405975117331,81.04797034500463,70.70497252754117,73.33368967443505,81.37342934964614,0.18305695038044315,0.18660732914403858,0.17258888374915587,0.22754402999792867,0.2141670844443637,0.16036616131039239,0.18663119832262529,0.15929089077982542,0.2500860104294062,83.53362856063444,118.25970839245598,61.56770281021534,0.1933709487286866,0.2500860104294062,0.15929089077982542,False,False,False,False,False
Albion,2015-06-15,Monday,12.369316876852979,11.1,50.42771573445733,55.06669456418673,38.57294574696602,34.84036010562119,42.60226362142918,37.564338880587464,45.062740817962236,47.9037544899075,31.84583171916684,0.13502228711890008,0.13017764173960383,0.1378073341841612,0.09614123568963966,0.1437981005363998,0.12144477973879729,0.13554899130199552,0.11792878847374312,0.1298440431855256,42.65407174225383,55.06669456418673,31.84583171916684,0.12752368910764067,0.1437981005363998,0.09614123568963966,False,False,False,False,False
Albion,2015-06-16,Tuesday,127.38131731144878,80.6,98.36825317802256,94.24641910891188,73.44454489801349,60.692145364776465,133.52094671505446,76.94811675594482,104.17085775736376,63.97131080895802,93.62366577672356,0.2780499619473348,0.24324985756048648,0.25104424160165445,0.23655216933376452,0.27572229694520634,0.27735257464132573,0.25342710571999083,0.23168364035739997,0.2542590171177844,88.77625115152989,133.52094671505446,60.692145364776465,0.2557045405805497,0.2780499619473348,0.23168364035739997,False,False,False,False,False
Albion,2015-06-17,Wednesday,180.4494389018708,32.1,66.88073476949003,52.91217735749972,45.78894900407714,48.343593549595,51.64213845816008,78.44425244982092,44.02052086680756,75.88790153406588,45.53291332511609,0.09250235795137622,0.10612731368788042,0.09563481592147177,0.10398864992024,0.09669539791355597,0.08504666492186402,0.0937015991781888,0.1037126309858266,0.09063124020908676,56.60590903495916,78.44425244982092,44.02052086680756,0.0964489634099434,0.10612731368788042,0.08504666492186402,False,False,False,False,False
Albion,2015-06-18,Thursday,6.324555320336759,17.5,108.02266800590458,78.77628612466577,110.27611435947202,79.01497128424293,61.48333075286067,86.70464982514886,65.08610170943227,78.77747060485797,64.27926832922293,0.23311442627424017,0.17910616900796533,0.2583284741711345,0.1945741129402481,0.2288886298870285,0.15847516079576673,0.21392091832447702,0.2176997133038218,0.1834058501514675,81.38009566620089,110.27611435947202,61.48333075286067,0.20750149498401663,0.2583284741711345,0.15847516079576673,False,False,False,False,False
Albion,2015-06-19,Friday,40.14971979976946,57.1,214.2715890904394,158.49744178090552,160.8640499962754,130.43957172934375,253.44268016419576,234.42204797258356,174.86291619709115,70.50887226394245,225.121042799296,0.36046146362799825,0.27945296869759123,0.312307320218175,0.27426213192356635,0.33535936876522543,0.35359971530768897,0.31895775852785674,0.32801344993318626,0.3206915199280737,180.270023554897,253.44268016419576,70.50887226394245,0.3203450774365957,0.36046146362799825,0.27426213192356635,False,False,False,False,False
Albion,2015-06-22,Monday,1.414213562373095,13.4,64.30232259577319,67.71560779545928,66.27129595974927,60.01408971772368,62.37455796993875,80.56587397930798,52.21242701331585,75.55765053175841,101.9834606466483,0.22462004103070726,0.19515069079635963,0.19935217833779273,0.2192091771528464,0.2138814826790282,0.22424589420291968,0.21831148435956416,0.19966156671314172,0.23722388669487368,70.11080957885274,101.9834606466483,52.21242701331585,0.2146284891074704,0.23722388669487368,0.19515069079635963,False,False,False,False,False
Albion,2015-06-23,Tuesday,7.071067811865476,17.1,95.52794740300276,54.1129906020114,111.26273540681697,53.14798684585092,88.40580618586722,171.97525817173997,62.518232285502954,65.35581042114272,80.34418912095677,0.25630435151474373,0.21025132270607846,0.25275176034550667,0.21811791384078114,0.21966569880611803,0.276587107825284,0.23390218733328919,0.2269201837446966,0.2546874214182188,86.96121738254354,171.97525817173997,53.14798684585092,0.2387986608371907,0.276587107825284,0.21025132270607846,False,False,False,False,False
Albion,2015-06-24,Wednesday,1.7320508075688774,20.3,54.22525197229599,49.46259311922938,59.7567524137026,67.56014376581754,43.42268771975505,81.56849422585006,51.98390661736011,86.11978049258389,54.12447725148507,0.2943166372847799,0.23274450630551188,0.2605449338369603,0.286248012126584,0.27056904189135944,0.2916364286630847,0.2761431589526528,0.27412180725843455,0.24260305452794864,60.91378750867552,86.11978049258389,43.42268771975505,0.2698808423163685,0.2943166372847799,0.23274450630551188,False,False,False,False,False
Albion,2015-06-25,Thursday,4.898979485566356,51.7,37.175492024743,32.51269985690246,33.49142742725376,37.587843090874834,39.89245151063809,27.76413238748893,39.04794412047268,49.011825043178504,48.09411038601427,0.13168900027061417,0.1492035154577417,0.11486651078495765,0.1282687258675646,0.14278025788297524,0.14078674590966497,0.1353235836067296,0.12301816883256862,0.13618374271671785,38.28643620528517,49.011825043178504,27.76413238748893,0.1335689168143927,0.1492035154577417,0.11486651078495765,False,False,False,False,False
Albion,2015-06-26,Friday,34.77067730142742,35.3,126.38415527846547,169.07778440564647,112.9369007349805,131.022660157565,130.82480243620225,206.65059252662385,141.45712994100163,102.30967179692053,154.54983127723565,0.2561349923771749,0.27668468611086583,0.22982969237859596,0.27355804837647074,0.27521412752151697,0.282313464130354,0.2527407579788346,0.25678809099520883,0.2684586081132069,141.69039206162682,206.65059252662385,102.30967179692053,0.26352471866469207,0.282313464130354,0.22982969237859596,False,False,False,False,False
Albion,2015-06-29,Monday,47.9583152331272,32.1,28.964918049783094,29.384728819044444,23.036454725876553,23.11311671961679,24.169593504767104,25.57264443133356,30.848807644737935,19.43338408465961,30.978645477863402,0.06290627158521155,0.06957897409189831,0.05427349299785471,0.06107254820457831,0.07105339911060134,0.0660006308848513,0.06565502040902092,0.05758041504636321,0.06381299485513332,26.166921495298055,30.978645477863402,19.43338408465961,0.06354819413172368,0.07105339911060134,0.05427349299785471,False,False,False,False,False
Albion,2015-06-30,Tuesday,4.47213595499958,19.6,17.697439138619064,31.203581860213006,24.959856741129002,25.48522602926242,31.94937453057035,20.81239832266002,23.431359683503555,38.80670570158587,21.660118837958088,0.06894320716983159,0.0745707413453348,0.06414239098362381,0.055589354839755516,0.07848095753611417,0.08515736194626156,0.07867070406707721,0.08532695940466904,0.07118376232150757,26.222895649500153,38.80670570158587,17.697439138619064,0.07356282662379726,0.08532695940466904,0.055589354839755516,False,False,False,False,False
Albion,2015-07-01,Wednesday,127.7380131362626,54.2,100.31719658273362,71.9228865997101,55.371619729105426,58.67954413864016,51.211688282968005,69.12897865318457,85.25058464791461,48.22330822213144,58.654461293231044,0.0947923620257403,0.09397999047514836,0.07332141923892709,0.07728200776809256,0.10267876392263386,0.10758584386267601,0.10231708700445413,0.08895207064430101,0.09767651150131247,66.52891868329101,100.31719658273362,48.22330822213144,0.09317622849369843,0.10758584386267601,0.07332141923892709,False,False,False,False,False
Albion,2015-07-02,Thursday,20.396078054371138,57.3,52.73647259047234,53.92757374496872,59.02414398259652,53.954079841443196,55.62371385210258,61.759515278288525,49.26441839863815,61.246452637560026,48.11231663393384,0.07802004131217105,0.06613456389714766,0.05854083962245539,0.06658235847419948,0.07331135520333254,0.06639405486019014,0.06184564864114558,0.08377638433959575,0.06352977827822834,55.072076328889324,61.759515278288525,48.11231663393384,0.06868166940316288,0.08377638433959575,0.05854083962245539,False,False,False,False,False
Albion,2015-07-06,Monday,2.449489742783178,17.7,19.54211368592699,34.08824349247409,34.92392581580957,31.437675720597333,50.0440704985765,31.116217483657433,28.181139778999526,18.190816464372737,52.13269680394249,0.12777616444877316,0.1404102680497782,0.13717417586939232,0.1574043283661186,0.1597796631553037,0.13910427112651472,0.14427638295218267,0.1022136628212608,0.15734482542227884,33.295211082706295,52.13269680394249,18.190816464372737,0.14060930469017813,0.1597796631553037,0.1022136628212608,False,False,False,False,False
Albion,2015-07-07,Tuesday,281.339652377691,85.4,89.57871980725307,66.6554835545067,87.27931897419138,129.75309550447582,101.7888151464238,87.76940781295615,82.6239585904591,85.66421334836805,165.03226084789975,0.280024060774831,0.26919193163614197,0.21972401503907357,0.2705942191969401,0.27433672428906414,0.2918299882802448,0.26915678121182046,0.24713252820741258,0.2718379619485113,99.57169706517044,165.03226084789975,66.6554835545067,0.2659809122871155,0.2918299882802448,0.21972401503907357,True,False,False,False,False
Albion,2015-07-08,Wednesday,354.8591269785801,49.6,152.72921469831772,90.39816996178519,110.17454232321901,104.96939110869651,105.03493156480516,160.9357209077157,117.33112517277371,179.18503398065897,147.08842798542227,0.2795023292770324,0.22276727183301398,0.22417552763499388,0.2864029949668417,0.27390596800397293,0.23886330760049793,0.24031536298275905,0.2876010878366941,0.32276169336739446,129.76072863371047,179.18503398065897,90.39816996178519,0.2640328381670223,0.32276169336739446,0.22276727183301398,True,False,False,False,False
Albion,2015-07-09,Thursday,214.4527920079382,40.2,111.55543498366276,93.27797847850583,80.19294491777534,92.75764845940637,86.4993714734082,114.5816849800298,119.56421990873488,109.69333866990024,108.81346930729394,0.29094501744391565,0.26375977157208524,0.2506006166707717,0.26396501520007,0.26061938295924075,0.2528412468290144,0.2557297088570285,0.2817279947053038,0.23300543210154243,101.88178790874639,119.56421990873488,80.19294491777534,0.2614660207043303,0.29094501744391565,0.23300543210154243,False,False,False,False,False
Albion,2015-07-10,Friday,92.87087810503357,24.3,87.12807022285298,67.09971905184922,103.62867019145617,173.76638541704781,105.55445086044615,105.57239615202342,115.01781105250231,88.35156290264554,94.7297496635274,0.2773987923989539,0.20111606937952076,0.22948551313008225,0.267457683955239,0.26814407450299876,0.21809383939615037,0.2734087242011657,0.28121617156209056,0.20640478307481336,104.53875727937233,173.76638541704781,67.09971905184922,0.24696951684455717,0.28121617156209056,0.20111606937952076,False,False,False,False,False
Albion,2015-07-13,Monday,94.91575211733824,44.9,132.41420604026868,81.03678457780762,103.76381223599502,83.54385245254224,118.78296006821103,108.87215027819168,83.60169201228138,129.28145886256297,107.48761242891126,0.3405355800591208,0.324611143371648,0.31411723638417055,0.3411573977805471,0.35244614898744325,0.34435952391360436,0.3088492412735415,0.3451828307325804,0.32553721578930994,105.4205032174191,132.41420604026868,81.03678457780762,0.3329773686991073,0.35244614898744325,0.3088492412735415,False,False,False,False,False
Albion,2015-07-14,Tuesday,1.414213562373095,16.4,315.25719932546986,150.9883608215535,182.29851051533072,239.96792398130387,312.12385007468515,298.68849168367376,197.86964332480827,198.3891252828624,361.153987656892,0.4988161094226858,0.4303272388708962,0.464222452342506,0.482105794005356,0.4912765695720601,0.5008047576746457,0.4628627467065237,0.4949852659405279,0.4686387946806347,250.74856585184222,361.153987656892,150.9883608215535,0.4771155254684262,0.5008047576746457,0.4303272388708962,False,False,False,False,False
Albion,2015-07-15,Wednesday,399.04385723877516,30.7,364.07022369417314,158.98246180659814,213.1741032284232,287.58668434599156,487.0452136321163,315.6667648082865,420.81810397585093,323.0649431488294,423.88213153265457,0.5504236629331081,0.48662201311170367,0.5041637269305173,0.5185631467462112,0.547228552705336,0.5252167580069423,0.5475034020036753,0.5334340286414525,0.5356929248568686,332.69895890810267,487.0452136321163,158.98246180659814,0.5276498017706461,0.5504236629331081,0.48662201311170367,True,False,False,False,False
Albion,2015-07-16,Thursday,109.4074951728628,31.2,92.54827481860524,82.09413386670138,95.8013392997329,84.86057831349567,54.06128078641817,87.70395812832348,106.84034398600609,88.11478208270718,87.43028572369364,0.22407741942498516,0.2047789234733773,0.24228777861108958,0.2251183218572757,0.26109301107590316,0.2081268916853898,0.20685419059532417,0.23305677582693723,0.2042960290199792,86.60610855618708,106.84034398600609,54.06128078641817,0.22329881573002902,0.26109301107590316,0.2042960290199792,False,False,False,False,False
Albion,2015-07-17,Friday,16.30950643030009,17.8,171.6930026032532,116.19716698163428,138.87803742146184,122.1099998944826,188.5213387431312,150.0507480794153,200.97740413411958,190.68917112117427,149.15742980416323,0.33470494900643444,0.3265926814003645,0.31994671276631015,0.3135453067773792,0.35642915675027254,0.3416246485459804,0.3303830064931493,0.37415439253081384,0.3795009053053161,158.69714430920396,200.97740413411958,116.19716698163428,0.34187575106400225,0.3795009053053161,0.3135453067773792,False,False,False,False,False
Albion,2015-07-20,Monday,7.416198487095662,11.9,181.28539012336972,75.49343246552839,154.86264916269135,190.57822506415062,134.96170109759308,130.10763526630092,246.90338257516177,119.41455552794805,149.9086113252589,0.4445555613871731,0.3679912897694443,0.45794692850087326,0.4541709146537788,0.41980446379977915,0.4966333574901215,0.49984594551796246,0.5008957457178683,0.4298071791946403,153.7239536231114,246.90338257516177,75.49343246552839,0.4524057095590713,0.5008957457178683,0.3679912897694443,False,False,False,False,False
Albion,2015-07-21,Tuesday,47.83304297240559,20.0,136.99370621945096,182.97396666946437,107.9347394235617,137.95736782422443,133.97503882382233,119.29677925846605,182.4929066762488,149.91105231566323,132.5087289032336,0.3560443164584006,0.3791007804467383,0.3581560723279056,0.36285421157973274,0.4113562457170707,0.36722310413040493,0.33248004633202155,0.3881840154022387,0.4120681573702076,142.67158734601506,182.97396666946437,107.9347394235617,0.37416299441830225,0.4120681573702076,0.33248004633202155,False,False,False,False,False
Albion,2015-07-22,Wednesday,11.31370849898476,22.5,102.66990054465316,59.4757231640579,140.64569860086178,104.37644662036153,96.13411223049684,106.09978612692392,134.99279383041426,125.00179197388472,151.73181271726602,0.31775016459566957,0.2774457677529133,0.33432153202659565,0.34417390390369895,0.37712786737888576,0.36987378738304394,0.36309333139512273,0.3422862036207254,0.31243319701993116,113.4586739787689,151.73181271726602,59.4757231640579,0.33761175056406517,0.37712786737888576,0.2774457677529133,False,False,False,False,False
Albion,2015-07-23,Thursday,24.494897427831784,15.1,30.88526591846034,50.549172933665126,36.07556369020391,46.755859984813874,48.25103702296739,42.52800486694964,43.1342333059235,54.446033086595996,39.89969509315667,0.17668273459778694,0.17553627518784706,0.14321882140203054,0.15749236153860707,0.17341441829135215,0.18754081448448676,0.15766229429118347,0.16997201787912095,0.15272462453761126,43.61387398919294,54.446033086595996,30.88526591846034,0.1660271513566696,0.18754081448448676,0.14321882140203054,False,False,False,False,False
Albion,2015-07-24,Friday,22.978250586152114,14.4,70.89420948113565,66.69427290131281,71.57772681923642,67.09960753845888,64.30500162690404,80.30509037137976,87.37050273887267,97.42933163739626,88.33398371727212,0.16194907026688776,0.1949148815788232,0.1468928129462728,0.18558236293676686,0.18196758237989594,0.1907513612043151,0.17318557758628986,0.19974579645487356,0.17050004649669537,77.11219187021874,97.42933163739626,64.30500162690404,0.17838772131675784,0.19974579645487356,0.1468928129462728,False,False,False,False,False
Albion,2015-07-27,Monday,79.30952023559341,19.0,77.87502076147116,58.57863216936749,69.65341643792081,82.19287242230315,61.76895373899714,81.96087043026976,80.28119007301179,76.18722225888769,77.07558020762548,0.19092480518969063,0.19158036673008888,0.1464362165707447,0.1871266575801326,0.17763875311053293,0.21256791852001747,0.20206447416446388,0.19909251548337203,0.1899258906042596,73.95263983331716,82.19287242230315,58.57863216936749,0.18859528866147807,0.21256791852001747,0.1464362165707447,False,False,False,False,False
Albion,2015-07-28,Tuesday,34.058772731852805,19.5,72.15974736276986,75.1579243106795,70.63698181337702,82.88914091904175,82.88497105843375,92.95522231548577,81.34787488279012,90.19708286115277,80.6318217919656,0.1882335815951704,0.21987095749450006,0.2207438045387471,0.257473278938337,0.19878874308882688,0.26150412553215197,0.2849664099552731,0.24610569859550013,0.24472855095238677,80.98452970174402,92.95522231548577,70.63698181337702,0.23582390563232147,0.2849664099552731,0.1882335815951704,False,False,False,False,False
Albion,2015-07-29,Wednesday,21.354156504062622,13.4,66.27598029038342,45.741123616624,91.3498318993097,54.45547609897268,56.83274970016129,56.507295074785304,72.03271226438906,71.64122709025669,74.93013672748317,0.16073420114174783,0.19487893882661642,0.17371063225771569,0.1589977833237857,0.17143042157691865,0.1666127489261909,0.18051165037272826,0.19432503143257382,0.1615734095218446,65.52961475137393,91.3498318993097,45.741123616624,0.17364164637556911,0.19487893882661642,0.1589977833237857,False,False,False,False,False
Albion,2015-07-30,Thursday,24.0,13.4,102.35248748755252,78.22940518601972,97.06164150831884,69.0823200378735,78.6092796172609,114.49815583869184,110.20408740964153,122.03873388141984,135.11490285296384,0.2714569255953299,0.27527430628175464,0.2274481314815683,0.25082220569528735,0.19252308462707282,0.2450480707844141,0.270677255914765,0.24746625595083652,0.23419197393811306,100.79900153552695,135.11490285296384,69.0823200378735,0.24610091225212682,0.27527430628175464,0.19252308462707282,False,False,False,False,False
Albion,2015-07-31,Friday,595.7575010018758,17.4,123.13981276333551,93.84565564824193,71.00944315152793,86.36678965966482,64.0270609464816,101.38211345111353,155.9452040114558,88.17271375243315,126.20246438246066,0.29144664195808934,0.29359943511233644,0.23976972527932874,0.2802751344300021,0.23961023426681796,0.2637122107912283,0.2886297084425711,0.2714579451476391,0.2705304760904027,101.12125086296834,155.9452040114558,64.0270609464816,0.271003501279824,0.29359943511233644,0.23961023426681796,True,False,False,False,False
Albion,2015-08-01,Saturday,34.058772731852805,12.2,382.81168539361033,291.9337865309567,155.23718374143658,122.57045052936816,164.33382606483022,275.3837171187046,200.50069338519287,170.37212502631465,313.1414476207492,0.37322010609602213,0.33530277670121145,0.39065986441376954,0.39586025057797203,0.3441413034713528,0.39431812245342707,0.4050153060935619,0.37112994058460985,0.37389701239994033,230.69832393457375,382.81168539361033,122.57045052936816,0.37594940919909636,0.4050153060935619,0.33530277670121145,False,False,False,False,False
Albion,2015-08-03,Monday,648.9460686374483,30.5,339.20076899492864,800.4365471591524,663.3954841394947,649.1892398297248,442.56170698478275,529.5945216014214,406.208476572223,535.0863407781071,1159.502032214815,0.4384859840666827,0.4076077606888258,0.43773337576331106,0.42426428947274786,0.4573059164596577,0.4194112057304511,0.46288918274512547,0.4480311243009052,0.4419811146075159,613.908346474961,1159.502032214815,339.20076899492864,0.4375233282039136,0.46288918274512547,0.4076077606888258,True,False,False,True,True
Albion,2015-08-04,Tuesday,22.803508501982762,13.2,84.96591654568904,90.62047181821842,161.1127836025888,123.13324368362031,125.79413807827912,131.50777819690404,124.03665539201963,112.16820847307416,153.4523036898088,0.29757528271594746,0.2992787367792305,0.33872308752963826,0.35416975936170586,0.3332082508203516,0.37965994049455226,0.3562306726452074,0.33773119632440946,0.33404652792499284,122.97683327557803,161.1127836025888,84.96591654568904,0.33673593939955954,0.37965994049455226,0.29757528271594746,False,False,False,False,False
