Client.ID,Full_date,Escherichia.coli,Weekday
Albion,2008-07-30,10.222524150130436,Wednesday
Albion,2008-07-31,14.818906842274165,Thursday
Albion,2008-08-01,22.294393914165955,Friday
Albion,2008-08-04,94.59106723153091,Monday
Albion,2008-08-05,19.099738218101315,Tuesday
Albion,2008-08-06,20.648486627353584,Wednesday
Albion,2008-08-07,46.07472191994218,Thursday
Albion,2008-08-08,96.98840136841106,Friday
Albion,2008-08-11,66.40624970588236,Monday
Albion,2008-08-12,40.3683043983767,Tuesday
Albion,2008-08-13,20.420333004140748,Wednesday
Albion,2008-08-14,56.29475996929021,Thursday
Albion,2008-08-15,101.60718478532905,Friday
Albion,2008-08-18,1.7320508075688774,Monday
Albion,2008-08-19,1128.8161409193262,Tuesday
Albion,2008-08-20,81.21699329573829,Wednesday
Albion,2008-08-21,55.94425797166318,Thursday
Albion,2008-08-22,19.83935482821959,Friday
Albion,2008-08-25,46.039982623802096,Monday
Albion,2008-08-26,51.598449589110714,Tuesday
Albion,2008-08-27,40.96950085124298,Wednesday
Albion,2008-08-28,3.8729833462074175,Thursday
Albion,2008-08-29,6.203224967708329,Friday
Albion,2009-05-20,1.414213562373095,Wednesday
Albion,2009-05-22,2192.270850054801,Friday
Albion,2009-05-23,19.527672672389816,Saturday
Albion,2009-05-26,11.949895397031725,Tuesday
Albion,2009-05-27,24.159470192866397,Wednesday
Albion,2009-05-28,22.141589825484534,Thursday
Albion,2009-05-29,5.0823223038292245,Friday
Albion,2009-06-01,4.014971979976947,Monday
Albion,2009-06-02,166.7663035508073,Tuesday
Albion,2009-06-03,42.43701214741679,Wednesday
Albion,2009-06-04,17.993054215446577,Thursday
Albion,2009-06-05,1.0,Friday
Albion,2009-06-08,10.123240587875012,Monday
Albion,2009-06-09,11.400877159236474,Tuesday
Albion,2009-06-10,54.670375890421674,Wednesday
Albion,2009-06-11,73.82641803582237,Thursday
Albion,2009-06-12,48.824174340177024,Friday
Albion,2009-06-15,1.0,Monday
Albion,2009-06-16,20.748493921246432,Tuesday
Albion,2009-06-17,1168.0183603008988,Wednesday
Albion,2009-06-18,2.2803508501982757,Thursday
Albion,2009-06-20,7.984359711335657,Saturday
Albion,2009-06-22,5.7236352085016735,Monday
Albion,2009-06-23,11.859595271340414,Tuesday
Albion,2009-06-24,2.4899799195977463,Wednesday
Albion,2009-06-25,21.552726045676913,Thursday
Albion,2009-06-26,18.5903200617956,Friday
Albion,2009-06-29,2.4899799195977463,Monday
Albion,2009-06-30,21.920538314557877,Tuesday
Albion,2009-07-01,59.39772722924675,Wednesday
Albion,2009-07-02,10.9,Thursday
Albion,2009-07-06,2.0,Monday
Albion,2009-07-07,14.090777125481761,Tuesday
Albion,2009-07-08,23.214004393899817,Wednesday
Albion,2009-07-09,9.581231653602787,Thursday
Albion,2009-07-10,4.1,Friday
Albion,2009-07-13,6.873863542433759,Monday
Albion,2009-07-14,21.87967092988375,Tuesday
Albion,2009-07-15,2.932575659723036,Wednesday
Albion,2009-07-16,5.0823223038292245,Thursday
Albion,2009-07-17,9.480506315593065,Friday
Albion,2009-07-20,18.39972825886296,Monday
Albion,2009-07-21,16.877499814842242,Tuesday
Albion,2009-07-22,8.602325267042627,Wednesday
Albion,2009-07-23,8.248636250920512,Thursday
Albion,2009-07-24,69.36894117686964,Friday
Albion,2009-07-27,4.419275958796871,Monday
Albion,2009-07-28,5.545268253204708,Tuesday
Albion,2009-07-29,91.62172231518026,Wednesday
Albion,2009-07-30,7.5,Thursday
Albion,2009-07-31,28.63651515111432,Friday
Albion,2009-08-03,3.9496835316262997,Monday
Albion,2009-08-04,4.617358552246079,Tuesday
Albion,2009-08-05,48.84792728458394,Wednesday
Albion,2009-08-06,20.298275788844727,Thursday
Albion,2009-08-07,57.947562502662706,Friday
Albion,2009-08-10,22.449053432160568,Monday
Albion,2009-08-11,16.540858502508268,Tuesday
Albion,2009-08-12,10.158740079360236,Wednesday
Albion,2009-08-13,10.183319694480772,Thursday
Albion,2009-08-14,4.617358552246079,Friday
Albion,2009-08-17,44.749860334977576,Monday
Albion,2009-08-18,28.420063335608525,Tuesday
Albion,2009-08-19,107.266024443903,Wednesday
Albion,2009-08-20,4.4045431091090474,Thursday
Albion,2009-08-21,1.760681686165901,Friday
Albion,2009-08-24,3.286335345030997,Monday
Albion,2009-08-25,10.734989520255713,Tuesday
Albion,2009-08-26,73.31698302576287,Wednesday
Albion,2009-08-27,22.703744184605323,Thursday
Albion,2009-08-31,78.67140522451598,Monday
Albion,2009-09-01,44.04089009091437,Tuesday
Albion,2009-09-02,23.12271610343387,Wednesday
Albion,2009-09-03,10.734989520255713,Thursday
Albion,2010-05-25,14.373934743138358,Tuesday
Albion,2010-05-26,32.98499658935862,Wednesday
Albion,2010-05-27,121.0157014605956,Thursday
Albion,2010-05-28,42.07231869055947,Friday
Albion,2010-06-01,1.0,Tuesday
Albion,2010-06-02,68.98499836921069,Wednesday
Albion,2010-06-03,147.80866009811467,Thursday
Albion,2010-06-04,67.94667026425945,Friday
Albion,2010-06-07,35.5,Monday
Albion,2010-06-08,44.67706346661562,Tuesday
Albion,2010-06-09,43.79897259068984,Wednesday
Albion,2010-06-10,14.8751470580966,Thursday
Albion,2010-06-11,50.322956987840044,Friday
Albion,2010-06-14,24.534057960313053,Monday
Albion,2010-06-15,51.19374961848371,Tuesday
Albion,2010-06-16,5.041825066382212,Wednesday
Albion,2010-06-17,75.30657341826144,Thursday
Albion,2010-06-18,4.617358552246079,Friday
Albion,2010-06-21,21.6,Monday
Albion,2010-06-22,1.0,Tuesday
Albion,2010-06-23,20.393871628506442,Wednesday
Albion,2010-06-24,50.38243741622669,Thursday
Albion,2010-06-25,8.449852069711044,Friday
Albion,2010-06-28,1.414213562373095,Monday
Albion,2010-06-29,71.87802167561375,Tuesday
Albion,2010-06-30,12.733420593069248,Wednesday
Albion,2010-07-01,2.0,Thursday
Albion,2010-07-02,5.1332251070842405,Friday
Albion,2010-07-06,1.760681686165901,Tuesday
Albion,2010-07-07,1.7320508075688774,Wednesday
Albion,2010-07-08,100.6518752930118,Thursday
Albion,2010-07-09,546.9567441763562,Friday
Albion,2010-07-12,7.360706487831178,Monday
Albion,2010-07-13,25.03697266044759,Tuesday
Albion,2010-07-14,127.73660399431324,Wednesday
Albion,2010-07-15,198.46513547724197,Thursday
